"id","kategorie","skupina","podnet","usmev","smer","kvalita","intenzita","instinkt","sire_oboci","vnitrni_oboci","zevni_oboci","horni_vicko","dolni_vicko","sire_koutky","vyska_koutky","horni_ret","dolni_ret","vyska_usta","horizontalne_hlava","vertikalne_hlava","atraktivita"
"13","ocekavani","12","ulek","36",0,2,0,2,4,15,21,4,9,13,25,12,13,0,5,8,62
"13","zabava","13","rozmysl","37",0,0,2,6,6,2,24,2,3,44,22,6,11,2,5,7,104
"13","obrana","13","optimizmus","38",0,1,2,6,0,2,1,10,6,15,26,2,20,1,1,5,113
"13","kontakt","13","odhodlani","39",0,2,2,6,14,2,8,2,4,15,27,6,16,3,4,4,70
"13","odmitnuti","14","nadeje","40",0,0,1,1,0,20,25,1,7,2,31,8,10,2,5,3,93
"13","rozhodnuti","14","vzruseni","41",0,1,1,1,0,25,26,15,9,25,37,4,9,4,1,3,102
"13","ocekavani","14","nadseni","42",0,2,1,1,2,18,24,10,12,32,51,18,18,8,5,9,115
"14","odmitnuti","1","zdvorilost","1",1,0,2,5,0,8,13,5,7,28,23,3,16,6,3,7,112
"14","pohoda","1","pratelstvi","2",1,1,2,5,1,8,6,6,4,25,37,6,13,8,1,9,125
"14","odmitnuti","1","radost","3",1,2,2,5,1,11,13,0,10,16,42,10,14,16,5,8,77
"14","rozhodnuti","2","empatie","4",1,0,2,4,0,5,7,2,16,26,46,1,13,9,2,3,132
"14","reakce","2","dik","5",1,1,2,4,0,8,2,5,6,16,42,0,12,6,2,3,128
"14","deprese","2","obdiv","6",1,2,2,4,0,9,6,3,1,16,27,6,17,1,5,4,125
"14","ocekavani","3","sdeleni","7",1,0,2,3,8,1,15,0,1,6,22,8,28,1,1,7,116
"14","zabava","3","svadeni","8",1,1,2,3,4,9,13,9,12,2,45,6,14,8,10,10,141
"14","vstrictnost","3","vyzva","9",1,2,2,3,0,28,36,6,6,20,34,4,8,11,8,7,107
"14","obava","4","nevinnost","10",1,0,2,5,17,4,18,2,1,7,8,10,18,16,9,6,83
"14","obava","4","stud","11",1,1,2,5,12,9,15,6,11,10,9,3,18,3,11,3,98
"14","obrana","4","omluva","12",1,2,2,5,28,10,13,4,1,16,23,7,9,6,9,4,83
"14","rozvaha","5","ironie","13",1,0,0,2,7,3,13,3,7,28,31,7,19,14,4,6,89
"14","agrese","5","arogance","14",1,1,0,2,15,11,1,2,6,25,35,9,10,11,5,5,83
"14","rozhodnuti","5","zlost","15",1,2,0,2,0,13,12,16,5,16,19,1,13,15,2,3,80
"14","kontakt","6","pozornost","16",1,0,1,1,4,23,31,6,8,4,17,0,5,0,6,7,79
"14","vstrictnost","6","zvedavost","17",1,1,1,1,0,13,15,5,18,11,8,8,5,12,3,5,95
"14","obrana","6","prekvapeni","18",1,2,1,1,0,32,35,7,0,6,20,10,9,19,5,6,76
"14","reakce","7","nesouhlas","19",1,0,1,6,9,6,4,3,9,5,38,1,12,10,14,6,73
"14","obrana","7","nerozhodnost","20",1,1,1,6,4,9,2,17,4,7,25,9,9,1,4,4,88
"14","kontakt","7","souhlas","21",1,2,1,6,27,26,8,13,8,19,56,3,5,22,9,4,110
"14","rozvaha","8","blazenost","22",0,0,2,0,3,4,5,25,3,0,52,3,19,43,9,9,132
"14","rozvaha","8","poteseni","23",0,1,2,0,1,2,15,0,15,44,59,5,20,1,0,7,138
"14","pohoda","8","hrdost","24",0,2,2,0,11,7,19,2,18,13,48,3,13,39,6,7,105
"14","evokace","9","pobaveni","25",0,0,2,4,0,6,1,9,4,38,56,6,9,9,5,7,132
"14","ocekavani","9","veseli","26",0,1,2,4,0,15,7,16,2,36,50,4,21,6,2,6,133
"14","deprese","9","smich","27",0,2,2,4,0,7,6,23,7,45,67,4,17,9,7,9,116
"14","vstrictnost","10","skepse","28",0,0,0,0,2,0,1,7,1,17,27,2,7,14,2,6,104
"14","odmitnuti","10","nuda","29",0,1,0,0,0,0,6,18,6,0,16,16,14,7,7,6,104
"14","agrese","10","znechuceni","30",0,2,0,0,16,10,5,2,2,6,25,1,11,4,4,6,83
"14","deprese","11","smutek","31",0,0,0,3,15,7,3,8,5,2,25,10,17,8,2,5,82
"14","rozhodnuti","11","frustrace","32",0,1,0,3,6,4,3,2,8,14,28,2,13,5,2,4,62
"14","evokace","11","bolest","33",0,2,0,3,25,17,14,30,9,2,21,9,8,8,2,4,64
"14","zabava","12","starost","34",0,0,0,2,33,11,6,10,5,5,18,11,13,7,1,6,78
"14","pohoda","12","znepokojeni","35",0,1,0,2,26,8,3,4,6,5,23,3,13,1,4,4,81
"14","zabava","12","ulek","36",0,2,0,2,4,15,21,4,9,13,25,12,13,0,5,8,62
"14","reakce","13","rozmysl","37",0,0,2,6,6,2,24,2,3,44,22,6,11,2,5,7,104
"14","ocekavani","13","optimizmus","38",0,1,2,6,0,2,1,10,6,15,26,2,20,1,1,5,113
"14","kontakt","13","odhodlani","39",0,2,2,6,14,2,8,2,4,15,27,6,16,3,4,4,70
"14","agrese","14","nadeje","40",0,0,1,1,0,20,25,1,7,2,31,8,10,2,5,3,93
"14","evokace","14","vzruseni","41",0,1,1,1,0,25,26,15,9,25,37,4,9,4,1,3,102
"14","obava","14","nadseni","42",0,2,1,1,2,18,24,10,12,32,51,18,18,8,5,9,115
"15","obrana","1","zdvorilost","1",1,0,2,5,0,8,13,5,7,28,23,3,16,6,3,7,112
"15","odmitnuti","1","pratelstvi","2",1,1,2,5,1,8,6,6,4,25,37,6,13,8,1,9,125
"15","rozvaha","1","radost","3",1,2,2,5,1,11,13,0,10,16,42,10,14,16,5,8,77
"15","obava","2","empatie","4",1,0,2,4,0,5,7,2,16,26,46,1,13,9,2,3,132
"15","zabava","2","dik","5",1,1,2,4,0,8,2,5,6,16,42,0,12,6,2,3,128
"15","rozhodnuti","2","obdiv","6",1,2,2,4,0,9,6,3,1,16,27,6,17,1,5,4,125
"15","reakce","3","sdeleni","7",1,0,2,3,8,1,15,0,1,6,22,8,28,1,1,7,116
"15","deprese","3","svadeni","8",1,1,2,3,4,9,13,9,12,2,45,6,14,8,10,10,141
"15","obava","3","vyzva","9",1,2,2,3,0,28,36,6,6,20,34,4,8,11,8,7,107
"15","kontakt","4","nevinnost","10",1,0,2,5,17,4,18,2,1,7,8,10,18,16,9,6,83
"15","agrese","4","stud","11",1,1,2,5,12,9,15,6,11,10,9,3,18,3,11,3,98
"15","evokace","4","omluva","12",1,2,2,5,28,10,13,4,1,16,23,7,9,6,9,4,83
"15","vstrictnost","5","ironie","13",1,0,0,2,7,3,13,3,7,28,31,7,19,14,4,6,89
"15","rozvaha","5","arogance","14",1,1,0,2,15,11,1,2,6,25,35,9,10,11,5,5,83
"15","vstrictnost","5","zlost","15",1,2,0,2,0,13,12,16,5,16,19,1,13,15,2,3,80
"15","reakce","6","pozornost","16",1,0,1,1,4,23,31,6,8,4,17,0,5,0,6,7,79
"15","vstrictnost","6","zvedavost","17",1,1,1,1,0,13,15,5,18,11,8,8,5,12,3,5,95
"15","kontakt","6","prekvapeni","18",1,2,1,1,0,32,35,7,0,6,20,10,9,19,5,6,76
"15","obava","7","nesouhlas","19",1,0,1,6,9,6,4,3,9,5,38,1,12,10,14,6,73
"15","agrese","7","nerozhodnost","20",1,1,1,6,4,9,2,17,4,7,25,9,9,1,4,4,88
"15","ocekavani","7","souhlas","21",1,2,1,6,27,26,8,13,8,19,56,3,5,22,9,4,110
"15","ocekavani","8","blazenost","22",0,0,2,0,3,4,5,25,3,0,52,3,19,43,9,9,132
"15","rozhodnuti","8","poteseni","23",0,1,2,0,1,2,15,0,15,44,59,5,20,1,0,7,138
"15","ocekavani","8","hrdost","24",0,2,2,0,11,7,19,2,18,13,48,3,13,39,6,7,105
"15","deprese","9","pobaveni","25",0,0,2,4,0,6,1,9,4,38,56,6,9,9,5,7,132
"15","obrana","9","veseli","26",0,1,2,4,0,15,7,16,2,36,50,4,21,6,2,6,133
"15","evokace","9","smich","27",0,2,2,4,0,7,6,23,7,45,67,4,17,9,7,9,116
"15","rozvaha","10","skepse","28",0,0,0,0,2,0,1,7,1,17,27,2,7,14,2,6,104
"15","odmitnuti","10","nuda","29",0,1,0,0,0,0,6,18,6,0,16,16,14,7,7,6,104
"15","agrese","10","znechuceni","30",0,2,0,0,16,10,5,2,2,6,25,1,11,4,4,6,83
"15","deprese","11","smutek","31",0,0,0,3,15,7,3,8,5,2,25,10,17,8,2,5,82
"15","zabava","11","frustrace","32",0,1,0,3,6,4,3,2,8,14,28,2,13,5,2,4,62
"15","odmitnuti","11","bolest","33",0,2,0,3,25,17,14,30,9,2,21,9,8,8,2,4,64
"15","zabava","12","starost","34",0,0,0,2,33,11,6,10,5,5,18,11,13,7,1,6,78
"15","rozhodnuti","12","znepokojeni","35",0,1,0,2,26,8,3,4,6,5,23,3,13,1,4,4,81
"15","reakce","12","ulek","36",0,2,0,2,4,15,21,4,9,13,25,12,13,0,5,8,62
"15","pohoda","13","rozmysl","37",0,0,2,6,6,2,24,2,3,44,22,6,11,2,5,7,104
"15","pohoda","13","optimizmus","38",0,1,2,6,0,2,1,10,6,15,26,2,20,1,1,5,113
"15","kontakt","13","odhodlani","39",0,2,2,6,14,2,8,2,4,15,27,6,16,3,4,4,70
"15","pohoda","14","nadeje","40",0,0,1,1,0,20,25,1,7,2,31,8,10,2,5,3,93
"15","obrana","14","vzruseni","41",0,1,1,1,0,25,26,15,9,25,37,4,9,4,1,3,102
"15","evokace","14","nadseni","42",0,2,1,1,2,18,24,10,12,32,51,18,18,8,5,9,115
"16","zabava","1","zdvorilost","1",1,0,2,5,0,8,13,5,7,28,23,3,16,6,3,7,112
"16","rozvaha","1","pratelstvi","2",1,1,2,5,1,8,6,6,4,25,37,6,13,8,1,9,125
"16","rozhodnuti","1","radost","3",1,2,2,5,1,11,13,0,10,16,42,10,14,16,5,8,77
"16","deprese","2","empatie","4",1,0,2,4,0,5,7,2,16,26,46,1,13,9,2,3,132
"16","odmitnuti","2","dik","5",1,1,2,4,0,8,2,5,6,16,42,0,12,6,2,3,128
"16","reakce","2","obdiv","6",1,2,2,4,0,9,6,3,1,16,27,6,17,1,5,4,125
"16","ocekavani","3","sdeleni","7",1,0,2,3,8,1,15,0,1,6,22,8,28,1,1,7,116
"16","vstrictnost","3","svadeni","8",1,1,2,3,4,9,13,9,12,2,45,6,14,8,10,10,141
"16","evokace","3","vyzva","9",1,2,2,3,0,28,36,6,6,20,34,4,8,11,8,7,107
"16","vstrictnost","4","nevinnost","10",1,0,2,5,17,4,18,2,1,7,8,10,18,16,9,6,83
"16","kontakt","4","stud","11",1,1,2,5,12,9,15,6,11,10,9,3,18,3,11,3,98
"16","vstrictnost","4","omluva","12",1,2,2,5,28,10,13,4,1,16,23,7,9,6,9,4,83
"16","pohoda","5","ironie","13",1,0,0,2,7,3,13,3,7,28,31,7,19,14,4,6,89
"16","rozhodnuti","5","arogance","14",1,1,0,2,15,11,1,2,6,25,35,9,10,11,5,5,83
"16","zabava","5","zlost","15",1,2,0,2,0,13,12,16,5,16,19,1,13,15,2,3,80
"16","obrana","6","pozornost","16",1,0,1,1,4,23,31,6,8,4,17,0,5,0,6,7,79
"16","zabava","6","zvedavost","17",1,1,1,1,0,13,15,5,18,11,8,8,5,12,3,5,95
"16","agrese","6","prekvapeni","18",1,2,1,1,0,32,35,7,0,6,20,10,9,19,5,6,76
"16","kontakt","7","nesouhlas","19",1,0,1,6,9,6,4,3,9,5,38,1,12,10,14,6,73
"16","pohoda","7","nerozhodnost","20",1,1,1,6,4,9,2,17,4,7,25,9,9,1,4,4,88
"16","evokace","7","souhlas","21",1,2,1,6,27,26,8,13,8,19,56,3,5,22,9,4,110
"16","evokace","8","blazenost","22",0,0,2,0,3,4,5,25,3,0,52,3,19,43,9,9,132
"16","rozvaha","8","poteseni","23",0,1,2,0,1,2,15,0,15,44,59,5,20,1,0,7,138
"16","agrese","8","hrdost","24",0,2,2,0,11,7,19,2,18,13,48,3,13,39,6,7,105
"16","rozhodnuti","9","pobaveni","25",0,0,2,4,0,6,1,9,4,38,56,6,9,9,5,7,132
"16","odmitnuti","9","veseli","26",0,1,2,4,0,15,7,16,2,36,50,4,21,6,2,6,133
"16","obrana","9","smich","27",0,2,2,4,0,7,6,23,7,45,67,4,17,9,7,9,116
"16","obava","10","skepse","28",0,0,0,0,2,0,1,7,1,17,27,2,7,14,2,6,104
"16","obrana","10","nuda","29",0,1,0,0,0,0,6,18,6,0,16,16,14,7,7,6,104
"16","pohoda","10","znechuceni","30",0,2,0,0,16,10,5,2,2,6,25,1,11,4,4,6,83
"16","deprese","11","smutek","31",0,0,0,3,15,7,3,8,5,2,25,10,17,8,2,5,82
"16","odmitnuti","11","frustrace","32",0,1,0,3,6,4,3,2,8,14,28,2,13,5,2,4,62
"16","deprese","11","bolest","33",0,2,0,3,25,17,14,30,9,2,21,9,8,8,2,4,64
"16","rozvaha","12","starost","34",0,0,0,2,33,11,6,10,5,5,18,11,13,7,1,6,78
"16","ocekavani","12","znepokojeni","35",0,1,0,2,26,8,3,4,6,5,23,3,13,1,4,4,81
"16","reakce","12","ulek","36",0,2,0,2,4,15,21,4,9,13,25,12,13,0,5,8,62
"16","ocekavani","13","rozmysl","37",0,0,2,6,6,2,24,2,3,44,22,6,11,2,5,7,104
"16","obava","13","optimizmus","38",0,1,2,6,0,2,1,10,6,15,26,2,20,1,1,5,113
"16","kontakt","13","odhodlani","39",0,2,2,6,14,2,8,2,4,15,27,6,16,3,4,4,70
"16","reakce","14","nadeje","40",0,0,1,1,0,20,25,1,7,2,31,8,10,2,5,3,93
"16","obava","14","vzruseni","41",0,1,1,1,0,25,26,15,9,25,37,4,9,4,1,3,102
"16","agrese","14","nadseni","42",0,2,1,1,2,18,24,10,12,32,51,18,18,8,5,9,115
"17","agrese","1","zdvorilost","1",1,0,2,5,0,8,13,5,7,28,23,3,16,6,3,7,112
"17","vstrictnost","1","pratelstvi","2",1,1,2,5,1,8,6,6,4,25,37,6,13,8,1,9,125
"17","evokace","1","radost","3",1,2,2,5,1,11,13,0,10,16,42,10,14,16,5,8,77
"17","ocekavani","2","empatie","4",1,0,2,4,0,5,7,2,16,26,46,1,13,9,2,3,132
"17","ocekavani","2","dik","5",1,1,2,4,0,8,2,5,6,16,42,0,12,6,2,3,128
"17","deprese","2","obdiv","6",1,2,2,4,0,9,6,3,1,16,27,6,17,1,5,4,125
"17","agrese","3","sdeleni","7",1,0,2,3,8,1,15,0,1,6,22,8,28,1,1,7,116
"17","kontakt","3","svadeni","8",1,1,2,3,4,9,13,9,12,2,45,6,14,8,10,10,141
"17","evokace","3","vyzva","9",1,2,2,3,0,28,36,6,6,20,34,4,8,11,8,7,107
"17","reakce","4","nevinnost","10",1,0,2,5,17,4,18,2,1,7,8,10,18,16,9,6,83
"17","rozvaha","4","stud","11",1,1,2,5,12,9,15,6,11,10,9,3,18,3,11,3,98
"17","odmitnuti","4","omluva","12",1,2,2,5,28,10,13,4,1,16,23,7,9,6,9,4,83
"17","rozhodnuti","5","ironie","13",1,0,0,2,7,3,13,3,7,28,31,7,19,14,4,6,89
"17","zabava","5","arogance","14",1,1,0,2,15,11,1,2,6,25,35,9,10,11,5,5,83
"17","rozvaha","5","zlost","15",1,2,0,2,0,13,12,16,5,16,19,1,13,15,2,3,80
"17","obrana","6","pozornost","16",1,0,1,1,4,23,31,6,8,4,17,0,5,0,6,7,79
"17","zabava","6","zvedavost","17",1,1,1,1,0,13,15,5,18,11,8,8,5,12,3,5,95
"17","rozhodnuti","6","prekvapeni","18",1,2,1,1,0,32,35,7,0,6,20,10,9,19,5,6,76
"17","reakce","7","nesouhlas","19",1,0,1,6,9,6,4,3,9,5,38,1,12,10,14,6,73
"17","deprese","7","nerozhodnost","20",1,1,1,6,4,9,2,17,4,7,25,9,9,1,4,4,88
"17","deprese","7","souhlas","21",1,2,1,6,27,26,8,13,8,19,56,3,5,22,9,4,110
"17","kontakt","8","blazenost","22",0,0,2,0,3,4,5,25,3,0,52,3,19,43,9,9,132
"17","agrese","8","poteseni","23",0,1,2,0,1,2,15,0,15,44,59,5,20,1,0,7,138
"17","obrana","8","hrdost","24",0,2,2,0,11,7,19,2,18,13,48,3,13,39,6,7,105
"17","obrana","9","pobaveni","25",0,0,2,4,0,6,1,9,4,38,56,6,9,9,5,7,132
"17","pohoda","9","veseli","26",0,1,2,4,0,15,7,16,2,36,50,4,21,6,2,6,133
"17","vstrictnost","9","smich","27",0,2,2,4,0,7,6,23,7,45,67,4,17,9,7,9,116
"17","pohoda","10","skepse","28",0,0,0,0,2,0,1,7,1,17,27,2,7,14,2,6,104
"17","rozhodnuti","10","nuda","29",0,1,0,0,0,0,6,18,6,0,16,16,14,7,7,6,104
"17","pohoda","10","znechuceni","30",0,2,0,0,16,10,5,2,2,6,25,1,11,4,4,6,83
"17","odmitnuti","11","smutek","31",0,0,0,3,15,7,3,8,5,2,25,10,17,8,2,5,82
"17","obava","11","frustrace","32",0,1,0,3,6,4,3,2,8,14,28,2,13,5,2,4,62
"17","obava","11","bolest","33",0,2,0,3,25,17,14,30,9,2,21,9,8,8,2,4,64
"17","zabava","12","starost","34",0,0,0,2,33,11,6,10,5,5,18,11,13,7,1,6,78
"17","obava","12","znepokojeni","35",0,1,0,2,26,8,3,4,6,5,23,3,13,1,4,4,81
"17","evokace","12","ulek","36",0,2,0,2,4,15,21,4,9,13,25,12,13,0,5,8,62
"17","reakce","13","rozmysl","37",0,0,2,6,6,2,24,2,3,44,22,6,11,2,5,7,104
"17","odmitnuti","13","optimizmus","38",0,1,2,6,0,2,1,10,6,15,26,2,20,1,1,5,113
"17","kontakt","13","odhodlani","39",0,2,2,6,14,2,8,2,4,15,27,6,16,3,4,4,70
"17","rozvaha","14","nadeje","40",0,0,1,1,0,20,25,1,7,2,31,8,10,2,5,3,93
"17","ocekavani","14","vzruseni","41",0,1,1,1,0,25,26,15,9,25,37,4,9,4,1,3,102
"17","vstrictnost","14","nadseni","42",0,2,1,1,2,18,24,10,12,32,51,18,18,8,5,9,115
"18","agrese","1","zdvorilost","1",1,0,2,5,0,8,13,5,7,28,23,3,16,6,3,7,112
"18","evokace","1","pratelstvi","2",1,1,2,5,1,8,6,6,4,25,37,6,13,8,1,9,125
"18","rozvaha","1","radost","3",1,2,2,5,1,11,13,0,10,16,42,10,14,16,5,8,77
"18","evokace","2","empatie","4",1,0,2,4,0,5,7,2,16,26,46,1,13,9,2,3,132
"18","evokace","2","dik","5",1,1,2,4,0,8,2,5,6,16,42,0,12,6,2,3,128
"18","obrana","2","obdiv","6",1,2,2,4,0,9,6,3,1,16,27,6,17,1,5,4,125
"18","obrana","3","sdeleni","7",1,0,2,3,8,1,15,0,1,6,22,8,28,1,1,7,116
"18","kontakt","3","svadeni","8",1,1,2,3,4,9,13,9,12,2,45,6,14,8,10,10,141
"18","reakce","3","vyzva","9",1,2,2,3,0,28,36,6,6,20,34,4,8,11,8,7,107
"18","odmitnuti","4","nevinnost","10",1,0,2,5,17,4,18,2,1,7,8,10,18,16,9,6,83
"18","pohoda","4","stud","11",1,1,2,5,12,9,15,6,11,10,9,3,18,3,11,3,98
"18","deprese","4","omluva","12",1,2,2,5,28,10,13,4,1,16,23,7,9,6,9,4,83
"18","zabava","5","ironie","13",1,0,0,2,7,3,13,3,7,28,31,7,19,14,4,6,89
"18","odmitnuti","5","arogance","14",1,1,0,2,15,11,1,2,6,25,35,9,10,11,5,5,83
"18","obava","5","zlost","15",1,2,0,2,0,13,12,16,5,16,19,1,13,15,2,3,80
"18","obava","6","pozornost","16",1,0,1,1,4,23,31,6,8,4,17,0,5,0,6,7,79
"18","pohoda","6","zvedavost","17",1,1,1,1,0,13,15,5,18,11,8,8,5,12,3,5,95
"18","rozvaha","6","prekvapeni","18",1,2,1,1,0,32,35,7,0,6,20,10,9,19,5,6,76
"18","rozvaha","7","nesouhlas","19",1,0,1,6,9,6,4,3,9,5,38,1,12,10,14,6,73
"18","zabava","7","nerozhodnost","20",1,1,1,6,4,9,2,17,4,7,25,9,9,1,4,4,88
"18","reakce","7","souhlas","21",1,2,1,6,27,26,8,13,8,19,56,3,5,22,9,4,110
"18","vstrictnost","8","blazenost","22",0,0,2,0,3,4,5,25,3,0,52,3,19,43,9,9,132
"18","kontakt","8","poteseni","23",0,1,2,0,1,2,15,0,15,44,59,5,20,1,0,7,138
"18","reakce","8","hrdost","24",0,2,2,0,11,7,19,2,18,13,48,3,13,39,6,7,105
"18","vstrictnost","9","pobaveni","25",0,0,2,4,0,6,1,9,4,38,56,6,9,9,5,7,132
"18","vstrictnost","9","veseli","26",0,1,2,4,0,15,7,16,2,36,50,4,21,6,2,6,133
"18","obrana","9","smich","27",0,2,2,4,0,7,6,23,7,45,67,4,17,9,7,9,116
"18","rozhodnuti","10","skepse","28",0,0,0,0,2,0,1,7,1,17,27,2,7,14,2,6,104
"18","rozhodnuti","10","nuda","29",0,1,0,0,0,0,6,18,6,0,16,16,14,7,7,6,104
"18","odmitnuti","10","znechuceni","30",0,2,0,0,16,10,5,2,2,6,25,1,11,4,4,6,83
"18","deprese","11","smutek","31",0,0,0,3,15,7,3,8,5,2,25,10,17,8,2,5,82
"18","ocekavani","11","frustrace","32",0,1,0,3,6,4,3,2,8,14,28,2,13,5,2,4,62
"18","ocekavani","11","bolest","33",0,2,0,3,25,17,14,30,9,2,21,9,8,8,2,4,64
"18","obava","12","starost","34",0,0,0,2,33,11,6,10,5,5,18,11,13,7,1,6,78
"18","deprese","12","znepokojeni","35",0,1,0,2,26,8,3,4,6,5,23,3,13,1,4,4,81
"18","ocekavani","12","ulek","36",0,2,0,2,4,15,21,4,9,13,25,12,13,0,5,8,62
"18","rozhodnuti","13","rozmysl","37",0,0,2,6,6,2,24,2,3,44,22,6,11,2,5,7,104
"18","agrese","13","optimizmus","38",0,1,2,6,0,2,1,10,6,15,26,2,20,1,1,5,113
"18","kontakt","13","odhodlani","39",0,2,2,6,14,2,8,2,4,15,27,6,16,3,4,4,70
"18","zabava","14","nadeje","40",0,0,1,1,0,20,25,1,7,2,31,8,10,2,5,3,93
"18","pohoda","14","vzruseni","41",0,1,1,1,0,25,26,15,9,25,37,4,9,4,1,3,102
"18","agrese","14","nadseni","42",0,2,1,1,2,18,24,10,12,32,51,18,18,8,5,9,115
"19","kontakt","1","zdvorilost","1",1,0,2,5,0,8,13,5,7,28,23,3,16,6,3,7,112
"19","kontakt","1","pratelstvi","2",1,1,2,5,1,8,6,6,4,25,37,6,13,8,1,9,125
"19","vstrictnost","1","radost","3",1,2,2,5,1,11,13,0,10,16,42,10,14,16,5,8,77
"19","vstrictnost","2","empatie","4",1,0,2,4,0,5,7,2,16,26,46,1,13,9,2,3,132
"19","vstrictnost","2","dik","5",1,1,2,4,0,8,2,5,6,16,42,0,12,6,2,3,128
"19","evokace","2","obdiv","6",1,2,2,4,0,9,6,3,1,16,27,6,17,1,5,4,125
"19","evokace","3","sdeleni","7",1,0,2,3,8,1,15,0,1,6,22,8,28,1,1,7,116
"19","evokace","3","svadeni","8",1,1,2,3,4,9,13,9,12,2,45,6,14,8,10,10,141
"19","obrana","3","vyzva","9",1,2,2,3,0,28,36,6,6,20,34,4,8,11,8,7,107
"19","obrana","4","nevinnost","10",1,0,2,5,17,4,18,2,1,7,8,10,18,16,9,6,83
"19","obrana","4","stud","11",1,1,2,5,12,9,15,6,11,10,9,3,18,3,11,3,98
"19","agrese","4","omluva","12",1,2,2,5,28,10,13,4,1,16,23,7,9,6,9,4,83
"19","agrese","5","ironie","13",1,0,0,2,7,3,13,3,7,28,31,7,19,14,4,6,89
"19","agrese","5","arogance","14",1,1,0,2,15,11,1,2,6,25,35,9,10,11,5,5,83
"19","reakce","5","zlost","15",1,2,0,2,0,13,12,16,5,16,19,1,13,15,2,3,80
"19","reakce","6","pozornost","16",1,0,1,1,4,23,31,6,8,4,17,0,5,0,6,7,79
"19","reakce","6","zvedavost","17",1,1,1,1,0,13,15,5,18,11,8,8,5,12,3,5,95
"19","rozhodnuti","6","prekvapeni","18",1,2,1,1,0,32,35,7,0,6,20,10,9,19,5,6,76
"19","rozhodnuti","7","nesouhlas","19",1,0,1,6,9,6,4,3,9,5,38,1,12,10,14,6,73
"19","rozhodnuti","7","nerozhodnost","20",1,1,1,6,4,9,2,17,4,7,25,9,9,1,4,4,88
"19","pohoda","7","souhlas","21",1,2,1,6,27,26,8,13,8,19,56,3,5,22,9,4,110
"19","pohoda","8","blazenost","22",0,0,2,0,3,4,5,25,3,0,52,3,19,43,9,9,132
"19","pohoda","8","poteseni","23",0,1,2,0,1,2,15,0,15,44,59,5,20,1,0,7,138
"19","zabava","8","hrdost","24",0,2,2,0,11,7,19,2,18,13,48,3,13,39,6,7,105
"19","zabava","9","pobaveni","25",0,0,2,4,0,6,1,9,4,38,56,6,9,9,5,7,132
"19","zabava","9","veseli","26",0,1,2,4,0,15,7,16,2,36,50,4,21,6,2,6,133
"19","odmitnuti","9","smich","27",0,2,2,4,0,7,6,23,7,45,67,4,17,9,7,9,116
"19","odmitnuti","10","skepse","28",0,0,0,0,2,0,1,7,1,17,27,2,7,14,2,6,104
"19","odmitnuti","10","nuda","29",0,1,0,0,0,0,6,18,6,0,16,16,14,7,7,6,104
"19","deprese","10","znechuceni","30",0,2,0,0,16,10,5,2,2,6,25,1,11,4,4,6,83
"19","deprese","11","smutek","31",0,0,0,3,15,7,3,8,5,2,25,10,17,8,2,5,82
"19","deprese","11","frustrace","32",0,1,0,3,6,4,3,2,8,14,28,2,13,5,2,4,62
"19","obava","11","bolest","33",0,2,0,3,25,17,14,30,9,2,21,9,8,8,2,4,64
"19","obava","12","starost","34",0,0,0,2,33,11,6,10,5,5,18,11,13,7,1,6,78
"19","obava","12","znepokojeni","35",0,1,0,2,26,8,3,4,6,5,23,3,13,1,4,4,81
"19","rozvaha","12","ulek","36",0,2,0,2,4,15,21,4,9,13,25,12,13,0,5,8,62
"19","rozvaha","13","rozmysl","37",0,0,2,6,6,2,24,2,3,44,22,6,11,2,5,7,104
"19","rozvaha","13","optimizmus","38",0,1,2,6,0,2,1,10,6,15,26,2,20,1,1,5,113
"19","kontakt","13","odhodlani","39",0,2,2,6,14,2,8,2,4,15,27,6,16,3,4,4,70
"19","ocekavani","14","nadeje","40",0,0,1,1,0,20,25,1,7,2,31,8,10,2,5,3,93
"19","ocekavani","14","vzruseni","41",0,1,1,1,0,25,26,15,9,25,37,4,9,4,1,3,102
"19","ocekavani","14","nadseni","42",0,2,1,1,2,18,24,10,12,32,51,18,18,8,5,9,115
"20","agrese","1","zdvorilost","1",1,0,2,5,0,8,13,5,7,28,23,3,16,6,3,7,112
"20","zabava","1","pratelstvi","2",1,1,2,5,1,8,6,6,4,25,37,6,13,8,1,9,125
"20","ocekavani","1","radost","3",1,2,2,5,1,11,13,0,10,16,42,10,14,16,5,8,77
"20","obrana","2","empatie","4",1,0,2,4,0,5,7,2,16,26,46,1,13,9,2,3,132
"20","zabava","2","dik","5",1,1,2,4,0,8,2,5,6,16,42,0,12,6,2,3,128
"20","rozvaha","2","obdiv","6",1,2,2,4,0,9,6,3,1,16,27,6,17,1,5,4,125
"20","obrana","3","sdeleni","7",1,0,2,3,8,1,15,0,1,6,22,8,28,1,1,7,116
"20","pohoda","3","svadeni","8",1,1,2,3,4,9,13,9,12,2,45,6,14,8,10,10,141
"20","rozvaha","3","vyzva","9",1,2,2,3,0,28,36,6,6,20,34,4,8,11,8,7,107
"20","agrese","4","nevinnost","10",1,0,2,5,17,4,18,2,1,7,8,10,18,16,9,6,83
"20","odmitnuti","4","stud","11",1,1,2,5,12,9,15,6,11,10,9,3,18,3,11,3,98
"20","ocekavani","4","omluva","12",1,2,2,5,28,10,13,4,1,16,23,7,9,6,9,4,83
